================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          .\med\S1_CS5_352M_EGS5.med
Arquivo do sistema:            .\sist\ieee118_SP_JML.cdf
Tolerância entre iteraçoes:    1.00e-005
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               179 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
 281   24   70  4   0  0 0.020 01.0  0.00426   +0.37832   +0.38097     +0.700465 
 282   70   71  4   0  0 0.020 01.0  0.00386   +0.31841   +0.32953     +3.492353 
 283   24   72  4   0  0 0.020 01.0  0.00799   +0.93801   +0.92512     -1.374186 
 284   71   72  4   0  0 0.020 01.0  0.00242   +0.10264   +0.09992     -2.650039 
 285   71   73  4   0  0 0.020 01.0  0.00311   +0.20648   +0.20174     -2.295622 
 286   70   74  4   0  0 0.020 01.0  0.00178   +0.00763   +0.01030    +34.993447 
 287   70   75  4   0  0 0.020 01.0  0.00218   -0.06677   -0.06366     -4.657780 
 288   69   75  4   0  0 0.020 01.0  0.00231   +0.08629   +0.09090     +5.342450 
 289   74   75  4   0  0 0.020 01.0  0.00336   -0.24459   -0.25026     +2.318165 
 290   76   77  4   0  0 0.020 01.0  0.00466   -0.43913   -0.43953     +0.091089 
 291   69   77  4   0  0 0.020 01.0  0.00479   -0.45787   -0.46810     +2.234259 
 292   75   77  4   0  0 0.020 01.0  0.00380   -0.31032   -0.30315     -2.310518 
 293   77   78  4   0  0 0.020 01.0  0.00368   -0.29216   -0.28993     -0.763280 
 294   78   79  4   0  0 0.020 01.0  0.00486   -0.46886   -0.47515     +1.341552 
 295   77   80  4   0  0 0.020 01.0  0.01967   -2.68994   -2.65782     -1.194079 
 296   79   80  4   0  0 0.020 01.0  0.00504   -0.49557   -0.50724     +2.354864 
 297   68   81  4   0  0 0.020 01.0  0.00243   -0.10485   -0.10590     +1.001431 
 298   81   80  4   0  0 0.020 01.0  0.00698   +0.78728   +0.77350     -1.750330 
 299   77   82  4   0  0 0.020 01.0  0.00325   -0.22697   -0.22464     -1.026567 
 300   82   83  4   0  0 0.020 01.0  0.00329   +0.23358   +0.23193     -0.706396 
 301   83   84  4   0  0 0.020 01.0  0.00279   +0.15775   +0.16159     +2.434231 
 302   83   85  4   0  0 0.020 01.0  0.00253   +0.11993   +0.12180     +1.559243 
 303   84   85  4   0  0 0.020 01.0  0.00249   +0.11360   +0.11256     -0.915493 
 304   85   86  4   0  0 0.020 01.0  0.00283   -0.16461   -0.17256     +4.829597 
 305   86   87  4   0  0 0.020 01.0  0.00320   -0.22030   -0.21821     -0.948706 
 306   85   88  4   0  0 0.020 01.0  0.00282   -0.16357   -0.16872     +3.148499 
 307   85   89  4   0  0 0.020 01.0  0.00316   -0.21459   -0.21405     -0.251643 
 308   88   89  4   0  0 0.020 01.0  0.00317   -0.21589   -0.22100     +2.366946 
 309   89   90  4   0  0 0.020 01.0  0.00485   -0.46797   -0.47706     +1.942432 
 310   90   91  4   0  0 0.020 01.0  0.00176   -0.00332   -0.00513    +54.518072 
 311   89   92  4   0  0 0.020 01.0  0.00281   -0.16109   -0.16657     +3.401825 
 312   91   92  4   0  0 0.020 01.0  0.00225   +0.07767   +0.07562     -2.639372 
 313   92   93  4   0  0 0.020 01.0  0.00272   -0.14781   -0.14926     +0.980989 
 314   92   94  4   0  0 0.020 01.0  0.00288   -0.17236   -0.17650     +2.401949 
 315   93   94  4   0  0 0.020 01.0  0.00314   -0.21077   -0.21813     +3.491958 
 316   94   95  4   0  0 0.020 01.0  0.00373   +0.29890   +0.29893     +0.010037 
 317   80   96  4   0  0 0.020 01.0  0.00199   +0.03875   +0.03854     -0.541935 
 318   82   96  4   0  0 0.020 01.0  0.00423   -0.37432   -0.38285     +2.278799 
 319   94   96  4   0  0 0.020 01.0  0.00307   +0.20027   +0.19775     -1.258301 
 320   80   97  4   0  0 0.020 01.0  0.00219   +0.06816   +0.06679     -2.009977 
 321   80   98  4   0  0 0.020 01.0  0.00325   -0.22707   -0.22719     +0.052847 
 322   80   99  4   0  0 0.020 01.0  0.00308   -0.20124   -0.20445     +1.595110 
 323   92  100  4   0  0 0.020 01.0  0.00354   -0.27086   -0.27733     +2.388688 
 324   94  100  4   0  0 0.020 01.0  0.00853   -1.01898   -1.00657     -1.217885 
 325   95   96  4   0  0 0.020 01.0  0.00230   +0.08427   +0.08398     -0.344132 
 326   96   97  4   0  0 0.020 01.0  0.00204   -0.04596   -0.04564     -0.696258 
 327   98  100  4   0  0 0.020 01.0  0.00345   -0.25749   -0.26095     +1.343742 
 328   99  100  4   0  0 0.020 01.0  0.00421   -0.37192   -0.37532     +0.914175 
 329  100  101  4   0  0 0.020 01.0  0.00389   +0.32356   +0.33062     +2.181976 
 330   92  102  4   0  0 0.020 01.0  0.00322   -0.22283   -0.22492     +0.937935 
 331  101  102  4   0  0 0.020 01.0  0.00332   +0.23771   +0.23539     -0.975979 
 332  100  103  4   0  0 0.020 01.0  0.00242   +0.10238   +0.10390     +1.484665 
 333  100  104  4   0  0 0.020 01.0  0.00215   +0.06180   +0.06211     +0.501618 
 334  103  104  4   0  0 0.020 01.0  0.00201   +0.04136   +0.04514     +9.139265 
 335  100  106  4   0  0 0.020 01.0  0.00183   +0.01500   +0.01590     +6.000000 
 336  105  107  4   0  0 0.020 01.0  0.00272   -0.14833   -0.15348     +3.471988 
 337  105  108  4   0  0 0.020 01.0  0.00199   -0.03887   -0.04002     +2.958580 
 338  106  107  4   0  0 0.020 01.0  0.00252   -0.11763   -0.11217     -4.641673 
 339  108  109  4   0  0 0.020 01.0  0.00190   -0.02449   -0.02506     +2.327481 
 340  103  110  4   0  0 0.020 01.0  0.00177   +0.00565   +0.00396    -29.911504 
 341  109  110  4   0  0 0.020 01.0  0.00198   -0.03665   -0.03414     -6.848568 
 342  110  111  4   0  0 0.020 01.0  0.00284   -0.16676   -0.16870     +1.163349 
 343  110  112  4   0  0 0.020 01.0  0.00406   -0.34900   -0.35681     +2.237822 
 344   17  113  4   0  0 0.020 01.0  0.00532   -0.53820   -0.54053     +0.432925 
 345   32  113  4   0  0 0.020 01.0  0.00334   -0.24182   -0.24725     +2.245472 
 346   32  114  4   0  0 0.020 01.0  0.00189   +0.02276   +0.01995    -12.346221 
 347   27  115  4   0  0 0.020 01.0  0.00179   +0.00810   +0.00607    -25.061728 
 348  114  115  4   0  0 0.020 01.0  0.00187   +0.02021   +0.01799    -10.984661 
 349   68  116  4   0  0 0.020 01.0  0.01283   -1.66477   -1.67042     +0.339386 
 350   12  117  4   0  0 0.020 01.0  0.00184   +0.01602   +0.01289    -19.538077 
 351   75  118  4   0  0 0.020 01.0  0.00245   +0.10719   +0.11098     +3.535778 
 352   76  118  4   0  0 0.020 01.0  0.00186   -0.01894   -0.02287    +20.749736 
----------------------------------------------------------------------------------
Número de medidores SCADA:     352
Número de PMUs:                0
Número de medidas das PMUs:    0
----------------------------------------------------------------------------------

Matriz de pesos formada com as covariâncias das telemedidas.
Não há medidas de ângulo.
Não há medidores desabilitados.
============= Estado Ref =============== Estado Est ================ TVE =========
Barra     Mod(pu)    Ang(graus)      Mod(pu)   Ang(graus)            (%)         
----------------------------------------------------------------------------------
   1       1.0510       -16.82        1.0487       -16.88          0.2433 
   2       1.0660       -16.80        1.0642       -16.84          0.1893 
   3       1.0620       -16.28        1.0596       -16.35          0.2560 
   4       1.1000       -13.70        1.0979       -13.75          0.2031 
   5       1.0840       -13.43        1.0823       -13.48          0.1769 
   6       1.0550       -15.13        1.0533       -15.16          0.1708 
   7       1.0640       -15.69        1.0625       -15.73          0.1597 
   8       1.0550       -10.20        1.0531       -10.28          0.2233 
   9       1.0970        -8.86        1.0961        -8.92          0.1335 
  10       1.1000        -7.34        1.0989        -7.37          0.1156 
  11       1.0790       -16.61        1.0688       -16.67          0.9490 
  12       1.0800       -16.40        1.0783       -16.46          0.1904 
  13       1.0190       -22.71        1.0163       -22.79          0.2974 
  14       1.0750       -15.90        1.0735       -15.95          0.1648 
  15       1.0630       -13.44        1.0615       -13.49          0.1675 
  16       1.0740       -14.96        1.0729       -15.02          0.1428 
  17       1.0780       -10.37        1.0760       -10.43          0.2139 
  18       1.0680       -12.03        1.0662       -12.11          0.2149 
  19       1.0600       -12.75        1.0583       -12.81          0.1966 
  20       1.0560       -10.16        1.0540       -10.20          0.1966 
  21       1.0560        -7.73        1.0542        -7.76          0.1823 
  22       1.0640        -4.54        1.0616        -4.63          0.2760 
  23       1.0860         1.10        1.0843         1.02          0.2119 
  24       1.0800         2.83        1.0779         2.74          0.2492 
  25       1.1000         3.89        1.0979         3.78          0.2663 
  26       0.9760         4.58        0.9733         4.46          0.3488 
  27       1.0950        -0.83        1.0932        -0.90          0.2063 
  28       1.0940        -2.23        1.0923        -2.33          0.2345 
  29       1.0970        -3.28        1.0956        -3.37          0.1977 
  30       1.0600        -8.61        1.0587        -8.67          0.1574 
  31       1.1000        -3.41        1.0982        -3.49          0.2112 
  32       1.0890        -2.47        1.0871        -2.54          0.2170 
  33       1.0500       -14.40        1.0487       -14.48          0.1919 
  34       1.0490       -14.76        1.0479       -14.85          0.1953 
  35       1.0410       -14.91        1.0398       -15.00          0.1919 
  36       1.0410       -14.90        1.0399       -14.99          0.1883 
  37       1.0460       -14.41        1.0445       -14.50          0.2115 
  38       1.0650       -11.61        1.0638       -11.68          0.1620 
  39       0.9900       -15.81        0.9878       -15.88          0.2505 
  40       0.9650       -16.07        0.9631       -16.17          0.2570 
  41       0.9710       -17.00        0.9696       -17.09          0.2156 
  42       1.0050       -17.58        1.0040       -17.68          0.2006 
  43       1.0560       -16.60        1.0542       -16.70          0.2372 
  44       1.0710       -17.68        1.0702       -17.79          0.1976 
  45       1.0700       -17.46        1.0692       -17.58          0.2248 
  46       1.0770       -15.85        1.0761       -16.00          0.2702 
  47       1.0560       -14.44        1.0555       -14.58          0.2556 
  48       1.0800       -16.17        1.0792       -16.27          0.1884 
  49       1.0770       -15.79        1.0761       -15.90          0.2060 
  50       1.0780       -17.27        1.0769       -17.40          0.2506 
  51       1.0780       -19.10        1.0769       -19.21          0.2236 
  52       1.0780       -19.73        1.0770       -19.84          0.2078 
  53       1.0860       -20.44        1.0851       -20.54          0.1938 
  54       1.1000       -20.08        1.0988       -20.18          0.2096 
  55       1.0910       -20.05        1.0899       -20.16          0.2107 
  56       1.0930       -20.02        1.0919       -20.13          0.2183 
  57       1.0860       -19.11        1.0849       -19.20          0.1871 
  58       1.0830       -19.66        1.0824       -19.76          0.1892 
  59       1.0900       -18.02        1.0893       -18.13          0.1990 
  60       1.0050       -14.96        1.0038       -15.04          0.1811 
  61       0.9980       -14.30        0.9971       -14.36          0.1422 
  62       1.0060       -14.75        1.0052       -14.83          0.1595 
  63       1.0580       -14.97        1.0572       -15.06          0.1812 
  64       1.0440       -13.24        1.0426       -13.33          0.2043 
  65       1.0680        -9.72        1.0674        -9.82          0.1895 
  66       1.0640       -12.86        1.0634       -12.97          0.1952 
  67       1.0340       -14.26        1.0330       -14.38          0.2272 
  68       1.0560        -6.31        1.0550        -6.41          0.2003 
  69       0.9500         0.00        0.9510         0.00          0.1004 
  70       0.9150        -1.10        0.9133        -1.25          0.3244 
  71       0.9080         0.40        0.9058         0.25          0.3561 
  72       0.9000         4.35        0.8988         4.27          0.1878 
  73       0.9000         1.35        0.8980         1.22          0.3167 
  74       0.9000        -3.73        0.8987        -3.80          0.1955 
  75       0.9130        -3.58        0.9116        -3.66          0.2041 
  76       0.9000        -4.71        0.8987        -4.78          0.1886 
  77       0.9780        -4.33        0.9779        -4.45          0.2023 
  78       0.9780        -5.04        0.9783        -5.14          0.1855 
  79       0.9880        -5.73        0.9879        -5.85          0.2135 
  80       1.0210        -6.60        1.0210        -6.70          0.1828 
  81       1.0490        -6.39        1.0483        -6.50          0.1987 
  82       1.0030        -3.25        1.0029        -3.33          0.1452 
  83       1.0040        -1.37        1.0033        -1.48          0.2052 
  84       1.0060         2.04        1.0051         1.91          0.2462 
  85       1.0130         3.90        1.0120         3.80          0.2022 
  86       1.0440         5.91        1.0438         5.78          0.2259 
  87       1.1000        10.74        1.0997        10.66          0.1470 
  88       1.0350         5.59        1.0343         5.47          0.2255 
  89       1.0590         7.92        1.0585         7.82          0.1870 
  90       1.0740         5.66        1.0736         5.55          0.1948 
  91       1.0740         5.79        1.0737         5.68          0.1883 
  92       1.0490         3.38        1.0488         3.32          0.1081 
  93       1.0450         0.10        1.0442        -0.01          0.2090 
  94       1.0470        -2.44        1.0470        -2.54          0.1731 
  95       1.0280        -3.44        1.0279        -3.53          0.1557 
  96       1.0190        -4.05        1.0193        -4.13          0.1399 
  97       1.0170        -5.54        1.0174        -5.63          0.1621 
  98       1.0460        -6.22        1.0461        -6.30          0.1384 
  99       1.0710        -3.68        1.0712        -3.77          0.1643 
 100       1.1000        -3.59        1.1003        -3.68          0.1546 
 101       1.0690        -1.21        1.0688        -1.32          0.1854 
 102       1.0550         1.77        1.0548         1.71          0.1095 
 103       1.0910        -3.93        1.0913        -4.02          0.1531 
 104       1.0790        -4.23        1.0789        -4.32          0.1569 
 105       1.0790        -4.40        1.0794        -4.44          0.0835 
 106       1.0830        -4.80        1.0833        -4.87          0.1212 
 107       1.1000        -4.62        1.1006        -4.65          0.0731 
 108       1.0800        -4.55        1.0806        -4.60          0.1013 
 109       1.0800        -4.59        1.0809        -4.64          0.1217 
 110       1.0830        -4.50        1.0833        -4.56          0.1128 
 111       1.1000        -3.58        1.1006        -3.62          0.0909 
 112       1.1000        -5.07        1.1009        -5.13          0.1385 
 113       1.1000        -9.34        1.0986        -9.39          0.1577 
 114       1.0890        -2.08        1.0871        -2.14          0.2009 
 115       1.0890        -1.99        1.0873        -2.04          0.1790 
 116       1.0620        -6.08        1.0615        -6.18          0.1782 
 117       1.0710       -17.30        1.0700       -17.32          0.1001 
 118       0.9020        -4.46        0.9010        -4.52          0.1492 
----------------------------------------------------------------------------------
Convergiu em:    4 iteraçoes com TVE medio de     0.1985 
----------------------------------------------------------------------------------
--- RESIDUOS NORMALIZADOS --------------------------------------------------------
   N    D    P  TP      Real     Medido   Estimado      Med-Est        rn 
----------------------------------------------------------------------------------
 280   69   70  4    +0.1646    +0.1986    +0.1802  +1.8416e-002      8.104 
 104   69   70  1    +0.1837    +0.2192    +0.2049  +1.4263e-002      7.062 
 112   69   75  1    +0.4910    +0.4818    +0.5046  -2.2807e-002      5.388 
 111   70   75  1    +0.2402    +0.2460    +0.2316  +1.4367e-002      5.305 
 288   69   75  4    +0.0863    +0.0909    +0.0974  -6.4688e-003      4.470 
 291   69   77  4    -0.4579    -0.4681    -0.4536  -1.4488e-002      3.937 
 287   70   75  4    -0.0668    -0.0637    -0.0695  +5.8489e-003      3.399 
 292   75   77  4    -0.3103    -0.3031    -0.3145  +1.1309e-002      3.341 
  91   63   64  1    -1.5904    -1.5760    -1.5902  +1.4211e-002      2.995 
  90   63   59  1    +1.5904    +1.5698    +1.5951  -2.5269e-002      2.955 
 294   78   79  4    -0.4689    -0.4752    -0.4712  -3.9102e-003      2.903 
 337  105  108  4    -0.0389    -0.0400    -0.0409  +9.2724e-004      2.899 
 339  108  109  4    -0.0245    -0.0251    -0.0254  +3.4196e-004      2.898 
 341  109  110  4    -0.0367    -0.0341    -0.0351  +9.6508e-004      2.897 
 296   79   80  4    -0.4956    -0.5072    -0.4947  -1.2520e-002      2.887 
 338  106  107  4    -0.1176    -0.1122    -0.1158  +3.6368e-003      2.849 
 336  105  107  4    -0.1483    -0.1535    -0.1490  -4.4969e-003      2.844 
 188   11   12  4    -0.4014    -0.4025    -0.4171  +1.4615e-002      2.836 
 335  100  106  4    +0.0150    +0.0159    +0.0135  +2.3742e-003      2.823 
 116   75   77  1    -0.0289    -0.0233    -0.0272  +3.8104e-003      2.805 
 293   77   78  4    -0.2922    -0.2899    -0.2889  -1.0544e-003      2.797 
 340  103  110  4    +0.0056    +0.0040    +0.0057  -1.6927e-003      2.782 
 274   65   66  4    +0.1615    +0.1675    +0.1607  +6.8008e-003      2.729 
  27   20   21  1    -0.5298    -0.5335    -0.5295  -4.0216e-003      2.704 
  14    3   12  1    -0.0193    -0.0176    -0.0211  +3.5655e-003      2.689 
  25   19   20  1    -0.4028    -0.4100    -0.4062  -3.8109e-003      2.680 
  28   21   22  1    -0.6307    -0.6208    -0.6151  -5.7092e-003      2.674 
 216   29   31  4    -0.1053    -0.1059    -0.1072  +1.3093e-003      2.666 
 211   28   29  4    -0.1027    -0.0988    -0.1023  +3.5046e-003      2.654 
 156  100  103  1    +0.1777    +0.1797    +0.1773  +2.3620e-003      2.648 
 210   27   28  4    -0.0726    -0.0687    -0.0713  +2.5985e-003      2.638 
 138   92   94  1    +0.6595    +0.6777    +0.6626  +1.5087e-002      2.633 
 158  103  104  1    +0.0584    +0.0626    +0.0593  +3.2859e-003      2.631 
 157  100  104  1    +0.0863    +0.0823    +0.0867  -4.4722e-003      2.535 
 286   70   74  4    +0.0076    +0.0103    +0.0074  +2.9141e-003      2.534 
  29   22   23  1    -0.7062    -0.7163    -0.7051  -1.1242e-002      2.533 
 289   74   75  4    -0.2446    -0.2503    -0.2535  +3.2443e-003      2.510 
   3    4    5  1    -0.1998    -0.2081    -0.2084  +3.1813e-004      2.502 
 119   77   80  1    -0.3555    -0.3612    -0.3649  +3.7820e-003      2.498 
 275   66   67  4    +0.2346    +0.2399    +0.2355  +4.3950e-003      2.497 
 273   62   67  4    -0.2267    -0.2334    -0.2283  -5.1355e-003      2.457 
  10    4   11  1    +0.9328    +0.9154    +0.9323  -1.6997e-002      2.443 
  44   15   33  1    +0.1683    +0.1768    +0.1730  +3.8170e-003      2.365 
  48   33   37  1    +0.0103    +0.0118    +0.0101  +1.7062e-003      2.363 
 225   34   36  4    +0.2505    +0.2533    +0.2484  +4.9352e-003      2.312 
  82   54   59  1    -0.1679    -0.1742    -0.1683  -5.8936e-003      2.284 
 270   64   65  4    -0.7768    -0.7826    -0.7894  +6.8308e-003      2.283 
 222   35   36  4    -0.0045    -0.0082    -0.0077  -4.9343e-004      2.265 
 223   35   37  4    -0.0575    -0.0546    -0.0579  +3.3058e-003      2.260 
 260   55   59  4    +0.0153    +0.0098    +0.0133  -3.4857e-003      2.227 
 115   69   77  1    +0.5684    +0.5794    +0.5893  -9.9600e-003      2.200 
  92   64   61  1    +0.7178    +0.7075    +0.7028  +4.7118e-003      2.141 
 226   34   37  4    +0.5393    +0.5297    +0.5336  -3.8536e-003      2.131 
 181    5    6  4    +0.4271    +0.4181    +0.4242  -6.1053e-003      2.121 
 182    6    7  4    -0.5534    -0.5610    -0.5574  -3.5404e-003      2.095 
 194   13   15  4    +0.0494    +0.0446    +0.0476  -3.0644e-003      2.080 
 192   11   13  4    +0.3271    +0.3251    +0.3284  -3.2981e-003      2.079 
 191    7   12  4    -0.5700    -0.5743    -0.5684  -5.9812e-003      2.059 
 312   91   92  4    +0.0777    +0.0756    +0.0784  -2.7613e-003      2.035 
 310   90   91  4    -0.0033    -0.0051    -0.0040  -1.1261e-003      2.034 
 309   89   90  4    -0.4680    -0.4771    -0.4703  -6.8039e-003      2.029 
   4    3    5  1    -0.5487    -0.5603    -0.5507  -9.5959e-003      2.019 
 324   94  100  4    -1.0190    -1.0066    -1.0196  +1.3016e-002      1.977 
 249   53   54  4    -0.1237    -0.1246    -0.1219  -2.7010e-003      1.967 
  11    5   11  1    +0.9324    +0.9475    +0.9333  +1.4187e-002      1.967 
 306   85   88  4    -0.1636    -0.1687    -0.1656  -3.0963e-003      1.957 
 248   52   53  4    -0.0947    -0.0968    -0.0937  -3.0930e-003      1.950 
 147   92  100  1    +0.4208    +0.4140    +0.4222  -8.2479e-003      1.941 
 308   88   89  4    -0.2159    -0.2210    -0.2184  -2.6411e-003      1.929 
 268   64   61  4    +1.7796    +1.7574    +1.7736  -1.6159e-002      1.913 
 101   47   69  1    -0.6808    -0.6787    -0.6900  +1.1332e-002      1.911 
 247   51   52  4    -0.0748    -0.0756    -0.0747  -9.6538e-004      1.897 
 352   76  118  4    -0.0189    -0.0229    -0.0224  -4.2925e-004      1.894 
 189    2   12  4    -0.1936    -0.2006    -0.1981  -2.4759e-003      1.874 
 178    1    3  4    -0.1789    -0.1832    -0.1847  +1.5593e-003      1.859 
 351   75  118  4    +0.1072    +0.1110    +0.1104  +6.2920e-004      1.857 
 215   17   31  4    +0.1415    +0.1380    +0.1411  -3.1779e-003      1.855 
 177    1    2  4    -0.1580    -0.1646    -0.1612  -3.3955e-003      1.853 
 117   77   78  1    +0.8668    +0.8505    +0.8553  -4.8415e-003      1.814 
 290   76   77  4    -0.4391    -0.4395    -0.4469  +7.3343e-003      1.803 
 201   19   20  4    +0.1166    +0.1211    +0.1192  +1.9239e-003      1.773 
 246   49   51  4    -0.1672    -0.1704    -0.1668  -3.5680e-003      1.763 
 120   79   80  1    +0.1094    +0.1030    +0.1056  -2.5657e-003      1.730 
 197   15   17  4    +0.0740    +0.0702    +0.0720  -1.8403e-003      1.724 
 118   78   79  1    +0.3785    +0.3815    +0.3844  -2.8768e-003      1.714 
 217   23   32  4    -0.2393    -0.2335    -0.2374  +3.8928e-003      1.704 
 203   20   21  4    +0.1103    +0.1137    +0.1124  +1.2520e-003      1.684 
 141   80   96  1    -0.2417    -0.2396    -0.2447  +5.1370e-003      1.683 
 259   56   59  4    +0.0650    +0.0645    +0.0619  +2.5942e-003      1.675 
  45   19   34  1    +0.1588    +0.1554    +0.1594  -3.9991e-003      1.657 
  58   41   42  1    -0.0006    -0.0023    -0.0009  -1.4523e-003      1.643 
  57   40   42  1    +0.0697    +0.0716    +0.0686  +3.0112e-003      1.643 
 139   93   94  1    +0.6031    +0.5910    +0.5956  -4.5904e-003      1.639 
  56   40   41  1    +0.2540    +0.2483    +0.2503  -2.0349e-003      1.633 
 137   92   93  1    +0.6969    +0.7018    +0.7086  -6.8607e-003      1.626 
 108   71   72  1    -0.2823    -0.2843    -0.2881  +3.7836e-003      1.605 
 106   70   71  1    -0.5360    -0.5276    -0.5290  +1.4657e-003      1.584 
 196   12   16  4    +0.1470    +0.1426    +0.1409  +1.6880e-003      1.581 
 107   24   72  1    +0.1089    +0.1054    +0.1069  -1.5360e-003      1.578 
 204   21   22  4    +0.0568    +0.0563    +0.0553  +9.3960e-004      1.576 
  30   23   24  1    -0.6294    -0.6279    -0.6260  -1.9350e-003      1.568 
 198   16   17  4    +0.0951    +0.0996    +0.0968  +2.7956e-003      1.557 
  13    2   12  1    -0.1851    -0.1833    -0.1814  -1.9581e-003      1.533 
 272   62   66  4    -0.2477    -0.2537    -0.2489  -4.8379e-003      1.525 
   2    1    3  1    -0.3006    -0.2943    -0.2964  +2.1515e-003      1.519 
   1    1    2  1    -0.0474    -0.0525    -0.0509  -1.5880e-003      1.510 
  83   56   59  1    -0.2957    -0.2929    -0.2971  +4.2453e-003      1.503 
 218   31   32  4    +0.1541    +0.1584    +0.1556  +2.8155e-003      1.477 
  75   54   55  1    +0.0234    +0.0264    +0.0239  +2.5357e-003      1.390 
 205   22   23  4    +0.0155    +0.0135    +0.0125  +9.8616e-004      1.385 
 345   32  113  4    -0.2418    -0.2473    -0.2433  -3.9119e-003      1.375 
  86   59   61  1    -0.3071    -0.3153    -0.3107  -4.5863e-003      1.369 
 238   45   46  4    -0.0008    -0.0037    -0.0025  -1.1383e-003      1.368 
 175   75  118  1    +0.2963    +0.2893    +0.2909  -1.6201e-003      1.353 
 323   92  100  4    -0.2709    -0.2773    -0.2728  -4.5409e-003      1.338 
 295   77   80  4    -2.6899    -2.6578    -2.6806  +2.2804e-002      1.337 
  85   59   60  1    -0.2495    -0.2552    -0.2515  -3.7495e-003      1.335 
 176   76  118  1    -0.0684    -0.0716    -0.0722  +6.6595e-004      1.331 
 300   82   83  4    +0.2336    +0.2319    +0.2328  -9.1618e-004      1.329 
  97   62   67  1    -0.1236    -0.1185    -0.1169  -1.5933e-003      1.316 
 333  100  104  4    +0.0618    +0.0621    +0.0643  -2.1612e-003      1.296 
 209   25   27  4    -0.1643    -0.1682    -0.1655  -2.7524e-003      1.292 
 344   17  113  4    -0.5382    -0.5405    -0.5419  +1.3701e-003      1.288 
 154   92  102  1    +0.5103    +0.5107    +0.5086  +2.1152e-003      1.280 
 168   17  113  1    -0.8690    -0.8713    -0.8728  +1.4909e-003      1.273 
 114   76   77  1    -0.1666    -0.1667    -0.1640  -2.6771e-003      1.272 
 155  101  102  1    -0.4668    -0.4795    -0.4756  -3.8233e-003      1.270 
 153  100  101  1    -0.3119    -0.3095    -0.3071  -2.3885e-003      1.270 
 113   74   75  1    -0.1269    -0.1250    -0.1256  +5.6821e-004      1.265 
 186    4   11  4    +0.1943    +0.1960    +0.1931  +2.9138e-003      1.257 
  99   66   67  1    +0.3194    +0.3247    +0.3218  +2.9252e-003      1.235 
 214   26   30  4    -1.3180    -1.3205    -1.3284  +7.9136e-003      1.209 
 208   26   25  4    -3.1662    -3.1878    -3.1723  -1.5518e-002      1.159 
  81   51   58  1    +0.1164    +0.1134    +0.1124  +1.0757e-003      1.148 
  80   56   58  1    -0.0333    -0.0366    -0.0357  -8.9950e-004      1.148 
 239   46   47  4    +0.2080    +0.2027    +0.2051  -2.3992e-003      1.143 
  84   55   59  1    -0.1838    -0.1814    -0.1844  +2.9469e-003      1.135 
  77   55   56  1    -0.0741    -0.0727    -0.0734  +6.2305e-004      1.135 
 143   94   96  1    +0.4105    +0.4108    +0.4066  +4.2421e-003      1.132 
  62   45   46  1    -0.2340    -0.2274    -0.2297  +2.2776e-003      1.121 
 334  103  104  4    +0.0414    +0.0451    +0.0438  +1.3305e-003      1.115 
 179    4    5  4    +2.2280    +2.1877    +2.1960  -8.2628e-003      1.108 
  15    7   12  1    +0.2783    +0.2844    +0.2854  -1.0012e-003      1.103 
 241   47   49  4    -0.4485    -0.4421    -0.4393  -2.8318e-003      1.101 
 281   24   70  4    +0.3783    +0.3810    +0.3768  +4.2132e-003      1.091 
 319   94   96  4    +0.2003    +0.1978    +0.2005  -2.7032e-003      1.086 
 251   54   55  4    +0.1222    +0.1178    +0.1203  -2.5150e-003      1.086 
 149   95   96  1    +0.2329    +0.2276    +0.2291  -1.4842e-003      1.073 
  21   15   17  1    -1.3750    -1.3753    -1.3654  -9.8598e-003      1.073 
  76   54   56  1    +0.1029    +0.1066    +0.1070  -4.5937e-004      1.070 
 278   49   69  4    +0.6867    +0.6776    +0.6840  -6.3966e-003      1.070 
 140   94   95  1    +0.5244    +0.5185    +0.5214  -2.9239e-003      1.069 
 302   83   85  4    +0.1199    +0.1218    +0.1238  -2.0127e-003      1.062 
 110   70   74  1    +0.2922    +0.2856    +0.2826  +3.0519e-003      1.045 
  94   64   65  1    -2.3134    -2.2909    -2.3032  +1.2301e-002      1.042 
