================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          .\med\S1_CS5_352M_EGS4.med
Arquivo do sistema:            .\sist\ieee118_SP_JML.cdf
Tolerância entre iteraçoes:    1.00e-005
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               179 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
 281   24   70  4   0  0 0.020 01.0  0.00426   +0.37832   +0.38097     +0.700465 
 282   70   71  4   0  0 0.020 01.0  0.00386   +0.31841   +0.32953     +3.492353 
 283   24   72  4   0  0 0.020 01.0  0.00799   +0.93801   +0.92512     -1.374186 
 284   71   72  4   0  0 0.020 01.0  0.00242   +0.10264   +0.09992     -2.650039 
 285   71   73  4   0  0 0.020 01.0  0.00311   +0.20648   +0.20174     -2.295622 
 286   70   74  4   0  0 0.020 01.0  0.00178   +0.00763   +0.01030    +34.993447 
 287   70   75  4   0  0 0.020 01.0  0.00218   -0.06677   -0.06366     -4.657780 
 288   69   75  4   0  0 0.020 01.0  0.00231   +0.08629   +0.09090     +5.342450 
 289   74   75  4   0  0 0.020 01.0  0.00336   -0.24459   -0.25026     +2.318165 
 290   76   77  4   0  0 0.020 01.0  0.00466   -0.43913   -0.43953     +0.091089 
 291   69   77  4   0  0 0.020 01.0  0.00479   -0.45787   -0.46810     +2.234259 
 292   75   77  4   0  0 0.020 01.0  0.00380   -0.31032   -0.30315     -2.310518 
 293   77   78  4   0  0 0.020 01.0  0.00368   -0.29216   -0.28993     -0.763280 
 294   78   79  4   0  0 0.020 01.0  0.00486   -0.46886   -0.47515     +1.341552 
 295   77   80  4   0  0 0.020 01.0  0.01967   -2.68994   -2.65782     -1.194079 
 296   79   80  4   0  0 0.020 01.0  0.00504   -0.49557   -0.50724     +2.354864 
 297   68   81  4   0  0 0.020 01.0  0.00243   -0.10485   -0.10590     +1.001431 
 298   81   80  4   0  0 0.020 01.0  0.00698   +0.78728   +0.77350     -1.750330 
 299   77   82  4   0  0 0.020 01.0  0.00325   -0.22697   -0.22464     -1.026567 
 300   82   83  4   0  0 0.020 01.0  0.00329   +0.23358   +0.23193     -0.706396 
 301   83   84  4   0  0 0.020 01.0  0.00279   +0.15775   +0.16159     +2.434231 
 302   83   85  4   0  0 0.020 01.0  0.00253   +0.11993   +0.12180     +1.559243 
 303   84   85  4   0  0 0.020 01.0  0.00249   +0.11360   +0.11256     -0.915493 
 304   85   86  4   0  0 0.020 01.0  0.00283   -0.16461   -0.17256     +4.829597 
 305   86   87  4   0  0 0.020 01.0  0.00320   -0.22030   -0.21821     -0.948706 
 306   85   88  4   0  0 0.020 01.0  0.00282   -0.16357   -0.16872     +3.148499 
 307   85   89  4   0  0 0.020 01.0  0.00316   -0.21459   -0.21405     -0.251643 
 308   88   89  4   0  0 0.020 01.0  0.00317   -0.21589   -0.22100     +2.366946 
 309   89   90  4   0  0 0.020 01.0  0.00485   -0.46797   -0.47706     +1.942432 
 310   90   91  4   0  0 0.020 01.0  0.00176   -0.00332   -0.00513    +54.518072 
 311   89   92  4   0  0 0.020 01.0  0.00281   -0.16109   -0.16657     +3.401825 
 312   91   92  4   0  0 0.020 01.0  0.00225   +0.07767   +0.07562     -2.639372 
 313   92   93  4   0  0 0.020 01.0  0.00272   -0.14781   -0.14926     +0.980989 
 314   92   94  4   0  0 0.020 01.0  0.00288   -0.17236   -0.17650     +2.401949 
 315   93   94  4   0  0 0.020 01.0  0.00314   -0.21077   -0.21813     +3.491958 
 316   94   95  4   0  0 0.020 01.0  0.00373   +0.29890   +0.29893     +0.010037 
 317   80   96  4   0  0 0.020 01.0  0.00199   +0.03875   +0.03854     -0.541935 
 318   82   96  4   0  0 0.020 01.0  0.00423   -0.37432   -0.38285     +2.278799 
 319   94   96  4   0  0 0.020 01.0  0.00307   +0.20027   +0.19775     -1.258301 
 320   80   97  4   0  0 0.020 01.0  0.00219   +0.06816   +0.06679     -2.009977 
 321   80   98  4   0  0 0.020 01.0  0.00325   -0.22707   -0.22719     +0.052847 
 322   80   99  4   0  0 0.020 01.0  0.00308   -0.20124   -0.20445     +1.595110 
 323   92  100  4   0  0 0.020 01.0  0.00354   -0.27086   -0.27733     +2.388688 
 324   94  100  4   0  0 0.020 01.0  0.00853   -1.01898   -1.00657     -1.217885 
 325   95   96  4   0  0 0.020 01.0  0.00230   +0.08427   +0.08398     -0.344132 
 326   96   97  4   0  0 0.020 01.0  0.00204   -0.04596   -0.04564     -0.696258 
 327   98  100  4   0  0 0.020 01.0  0.00345   -0.25749   -0.26095     +1.343742 
 328   99  100  4   0  0 0.020 01.0  0.00421   -0.37192   -0.37532     +0.914175 
 329  100  101  4   0  0 0.020 01.0  0.00389   +0.32356   +0.33062     +2.181976 
 330   92  102  4   0  0 0.020 01.0  0.00322   -0.22283   -0.22492     +0.937935 
 331  101  102  4   0  0 0.020 01.0  0.00332   +0.23771   +0.23539     -0.975979 
 332  100  103  4   0  0 0.020 01.0  0.00242   +0.10238   +0.10390     +1.484665 
 333  100  104  4   0  0 0.020 01.0  0.00215   +0.06180   +0.06211     +0.501618 
 334  103  104  4   0  0 0.020 01.0  0.00201   +0.04136   +0.04514     +9.139265 
 335  100  106  4   0  0 0.020 01.0  0.00183   +0.01500   +0.01590     +6.000000 
 336  105  107  4   0  0 0.020 01.0  0.00272   -0.14833   -0.15348     +3.471988 
 337  105  108  4   0  0 0.020 01.0  0.00199   -0.03887   -0.04002     +2.958580 
 338  106  107  4   0  0 0.020 01.0  0.00252   -0.11763   -0.11217     -4.641673 
 339  108  109  4   0  0 0.020 01.0  0.00190   -0.02449   -0.02506     +2.327481 
 340  103  110  4   0  0 0.020 01.0  0.00177   +0.00565   +0.00396    -29.911504 
 341  109  110  4   0  0 0.020 01.0  0.00198   -0.03665   -0.03414     -6.848568 
 342  110  111  4   0  0 0.020 01.0  0.00284   -0.16676   -0.16870     +1.163349 
 343  110  112  4   0  0 0.020 01.0  0.00406   -0.34900   -0.35681     +2.237822 
 344   17  113  4   0  0 0.020 01.0  0.00532   -0.53820   -0.54053     +0.432925 
 345   32  113  4   0  0 0.020 01.0  0.00334   -0.24182   -0.24725     +2.245472 
 346   32  114  4   0  0 0.020 01.0  0.00189   +0.02276   +0.01995    -12.346221 
 347   27  115  4   0  0 0.020 01.0  0.00179   +0.00810   +0.00607    -25.061728 
 348  114  115  4   0  0 0.020 01.0  0.00187   +0.02021   +0.01799    -10.984661 
 349   68  116  4   0  0 0.020 01.0  0.01283   -1.66477   -1.67042     +0.339386 
 350   12  117  4   0  0 0.020 01.0  0.00184   +0.01602   +0.01289    -19.538077 
 351   75  118  4   0  0 0.020 01.0  0.00245   +0.10719   +0.11098     +3.535778 
 352   76  118  4   0  0 0.020 01.0  0.00186   -0.01894   -0.02287    +20.749736 
----------------------------------------------------------------------------------
Número de medidores SCADA:     352
Número de PMUs:                0
Número de medidas das PMUs:    0
----------------------------------------------------------------------------------

Matriz de pesos formada com as covariâncias das telemedidas.
Não há medidas de ângulo.
Não há medidores desabilitados.
============= Estado Ref =============== Estado Est ================ TVE =========
Barra     Mod(pu)    Ang(graus)      Mod(pu)   Ang(graus)            (%)         
----------------------------------------------------------------------------------
   1       1.0510       -16.82        1.0496       -16.77          0.1533 
   2       1.0660       -16.80        1.0651       -16.74          0.1314 
   3       1.0620       -16.28        1.0605       -16.25          0.1499 
   4       1.1000       -13.70        1.0989       -13.64          0.1395 
   5       1.0840       -13.43        1.0833       -13.38          0.1116 
   6       1.0550       -15.13        1.0543       -15.07          0.1321 
   7       1.0640       -15.69        1.0635       -15.63          0.1092 
   8       1.0550       -10.20        1.0542       -10.17          0.0938 
   9       1.0970        -8.86        1.0970        -8.81          0.0819 
  10       1.1000        -7.34        1.0998        -7.27          0.1197 
  11       1.0790       -16.61        1.0698       -16.57          0.8578 
  12       1.0800       -16.40        1.0793       -16.36          0.0964 
  13       1.0190       -22.71        1.0172       -22.69          0.1767 
  14       1.0750       -15.90        1.0744       -15.85          0.1012 
  15       1.0630       -13.44        1.0620       -13.44          0.0958 
  16       1.0740       -14.96        1.0739       -14.91          0.0807 
  17       1.0780       -10.37        1.0772       -10.30          0.1490 
  18       1.0680       -12.03        1.0662       -12.08          0.1944 
  19       1.0600       -12.75        1.0586       -12.77          0.1399 
  20       1.0560       -10.16        1.0545       -10.15          0.1450 
  21       1.0560        -7.73        1.0547        -7.70          0.1302 
  22       1.0640        -4.54        1.0623        -4.56          0.1691 
  23       1.0860         1.10        1.0853         1.13          0.0761 
  24       1.0800         2.83        1.0790         2.85          0.1025 
  25       1.1000         3.89        1.0989         3.89          0.0972 
  26       0.9760         4.58        0.9745         4.56          0.1550 
  27       1.0950        -0.83        1.0943        -0.79          0.0915 
  28       1.0940        -2.23        1.0934        -2.22          0.0633 
  29       1.0970        -3.28        1.0967        -3.25          0.0619 
  30       1.0600        -8.61        1.0598        -8.55          0.1002 
  31       1.1000        -3.41        1.0993        -3.37          0.0917 
  32       1.0890        -2.47        1.0882        -2.43          0.1058 
  33       1.0500       -14.40        1.0493       -14.42          0.0733 
  34       1.0490       -14.76        1.0486       -14.78          0.0579 
  35       1.0410       -14.91        1.0406       -14.93          0.0546 
  36       1.0410       -14.90        1.0407       -14.92          0.0494 
  37       1.0460       -14.41        1.0452       -14.43          0.0843 
  38       1.0650       -11.61        1.0646       -11.59          0.0447 
  39       0.9900       -15.81        0.9886       -15.81          0.1409 
  40       0.9650       -16.07        0.9639       -16.09          0.1227 
  41       0.9710       -17.00        0.9704       -17.02          0.0730 
  42       1.0050       -17.58        1.0047       -17.61          0.0526 
  43       1.0560       -16.60        1.0549       -16.62          0.1105 
  44       1.0710       -17.68        1.0708       -17.71          0.0552 
  45       1.0700       -17.46        1.0698       -17.51          0.0838 
  46       1.0770       -15.85        1.0767       -15.93          0.1330 
  47       1.0560       -14.44        1.0561       -14.51          0.1281 
  48       1.0800       -16.17        1.0798       -16.20          0.0484 
  49       1.0770       -15.79        1.0767       -15.83          0.0666 
  50       1.0780       -17.27        1.0775       -17.33          0.1079 
  51       1.0780       -19.10        1.0775       -19.14          0.0775 
  52       1.0780       -19.73        1.0776       -19.76          0.0606 
  53       1.0860       -20.44        1.0857       -20.46          0.0458 
  54       1.1000       -20.08        1.0994       -20.10          0.0696 
  55       1.0910       -20.05        1.0905       -20.08          0.0660 
  56       1.0930       -20.02        1.0925       -20.05          0.0724 
  57       1.0860       -19.11        1.0855       -19.12          0.0489 
  58       1.0830       -19.66        1.0830       -19.69          0.0440 
  59       1.0900       -18.02        1.0899       -18.05          0.0523 
  60       1.0050       -14.96        1.0045       -14.96          0.0521 
  61       0.9980       -14.30        0.9978       -14.29          0.0305 
  62       1.0060       -14.75        1.0059       -14.75          0.0154 
  63       1.0580       -14.97        1.0578       -14.99          0.0374 
  64       1.0440       -13.24        1.0432       -13.25          0.0824 
  65       1.0680        -9.72        1.0680        -9.75          0.0516 
  66       1.0640       -12.86        1.0640       -12.89          0.0590 
  67       1.0340       -14.26        1.0336       -14.30          0.0830 
  68       1.0560        -6.31        1.0556        -6.34          0.0714 
  69       0.9500         0.00        0.9508         0.00          0.0879 
  70       0.9150        -1.10        0.9157        -1.10          0.0781 
  71       0.9080         0.40        0.9082         0.39          0.0267 
  72       0.9000         4.35        0.9010         4.37          0.1188 
  73       0.9000         1.35        0.9005         1.35          0.0549 
  74       0.9000        -3.73        0.9003        -3.71          0.0429 
  75       0.9130        -3.58        0.9131        -3.57          0.0143 
  76       0.9000        -4.71        0.9001        -4.69          0.0294 
  77       0.9780        -4.33        0.9786        -4.38          0.1038 
  78       0.9780        -5.04        0.9789        -5.08          0.1163 
  79       0.9880        -5.73        0.9885        -5.78          0.1095 
  80       1.0210        -6.60        1.0216        -6.64          0.0859 
  81       1.0490        -6.39        1.0488        -6.43          0.0700 
  82       1.0030        -3.25        1.0036        -3.27          0.0647 
  83       1.0040        -1.37        1.0039        -1.42          0.0845 
  84       1.0060         2.04        1.0057         1.97          0.1293 
  85       1.0130         3.90        1.0127         3.85          0.0870 
  86       1.0440         5.91        1.0444         5.84          0.1349 
  87       1.1000        10.74        1.1003        10.71          0.0659 
  88       1.0350         5.59        1.0349         5.52          0.1193 
  89       1.0590         7.92        1.0591         7.87          0.0901 
  90       1.0740         5.66        1.0742         5.60          0.0980 
  91       1.0740         5.79        1.0742         5.74          0.0937 
  92       1.0490         3.38        1.0494         3.38          0.0387 
  93       1.0450         0.10        1.0448         0.05          0.0904 
  94       1.0470        -2.44        1.0476        -2.48          0.0861 
  95       1.0280        -3.44        1.0286        -3.46          0.0685 
  96       1.0190        -4.05        1.0199        -4.06          0.0917 
  97       1.0170        -5.54        1.0180        -5.56          0.1043 
  98       1.0460        -6.22        1.0467        -6.23          0.0691 
  99       1.0710        -3.68        1.0717        -3.71          0.0860 
 100       1.1000        -3.59        1.1009        -3.61          0.0903 
 101       1.0690        -1.21        1.0694        -1.25          0.0846 
 102       1.0550         1.77        1.0554         1.77          0.0389 
 103       1.0910        -3.93        1.0918        -3.95          0.0842 
 104       1.0790        -4.23        1.0794        -4.25          0.0579 
 105       1.0790        -4.40        1.0800        -4.38          0.1020 
 106       1.0830        -4.80        1.0838        -4.80          0.0756 
 107       1.1000        -4.62        1.1012        -4.58          0.1283 
 108       1.0800        -4.55        1.0811        -4.53          0.1098 
 109       1.0800        -4.59        1.0815        -4.57          0.1425 
 110       1.0830        -4.50        1.0839        -4.50          0.0828 
 111       1.1000        -3.58        1.1012        -3.56          0.1139 
 112       1.1000        -5.07        1.1014        -5.07          0.1313 
 113       1.1000        -9.34        1.0998        -9.26          0.1359 
 114       1.0890        -2.08        1.0882        -2.02          0.1221 
 115       1.0890        -1.99        1.0884        -1.93          0.1205 
 116       1.0620        -6.08        1.0621        -6.11          0.0558 
 117       1.0710       -17.30        1.0710       -17.22          0.1356 
 118       0.9020        -4.46        0.9024        -4.43          0.0659 
----------------------------------------------------------------------------------
Convergiu em:    4 iteraçoes com TVE medio de     0.0969 
----------------------------------------------------------------------------------
--- RESIDUOS NORMALIZADOS --------------------------------------------------------
   N    D    P  TP      Real     Medido   Estimado      Med-Est        rn 
----------------------------------------------------------------------------------
  26   15   19  1    -0.2941    -0.2832    -0.2762  -6.9504e-003      6.335 
  24   18   19  1    +0.3094    +0.3057    +0.2984  +7.2483e-003      5.543 
  23   17   18  1    +0.6742    +0.7490    +0.7256  +2.3369e-002      5.525 
  48   33   37  1    +0.0103    +0.0118    +0.0093  +2.5252e-003      3.500 
  44   15   33  1    +0.1683    +0.1768    +0.1711  +5.6450e-003      3.500 
 199   17   18  4    +0.0417    +0.0658    +0.0620  +3.7531e-003      3.480 
 200   18   19  4    +0.0984    +0.0957    +0.0914  +4.3097e-003      3.408 
  21   15   17  1    -1.3750    -1.3753    -1.4056  +3.0308e-002      3.326 
  91   63   64  1    -1.5904    -1.5760    -1.5905  +1.4457e-002      3.047 
  90   63   59  1    +1.5904    +1.5698    +1.5955  -2.5698e-002      3.006 
 212   30   17  4    -0.4603    -0.4558    -0.4625  +6.7817e-003      2.906 
 337  105  108  4    -0.0389    -0.0400    -0.0409  +9.2863e-004      2.904 
 339  108  109  4    -0.0245    -0.0251    -0.0254  +3.4247e-004      2.902 
 341  109  110  4    -0.0367    -0.0341    -0.0351  +9.6653e-004      2.901 
 338  106  107  4    -0.1176    -0.1122    -0.1158  +3.6423e-003      2.854 
 294   78   79  4    -0.4689    -0.4752    -0.4713  -3.8399e-003      2.851 
 336  105  107  4    -0.1483    -0.1535    -0.1490  -4.5036e-003      2.848 
 296   79   80  4    -0.4956    -0.5072    -0.4950  -1.2282e-002      2.832 
 335  100  106  4    +0.0150    +0.0159    +0.0135  +2.3778e-003      2.827 
 340  103  110  4    +0.0056    +0.0040    +0.0057  -1.6953e-003      2.786 
 291   69   77  4    -0.4579    -0.4681    -0.4579  -1.0206e-002      2.770 
 188   11   12  4    -0.4014    -0.4025    -0.4168  +1.4264e-002      2.768 
 216   29   31  4    -0.1053    -0.1059    -0.1072  +1.3527e-003      2.754 
 211   28   29  4    -0.1027    -0.0988    -0.1024  +3.6219e-003      2.743 
 274   65   66  4    +0.1615    +0.1675    +0.1607  +6.8240e-003      2.738 
 293   77   78  4    -0.2922    -0.2899    -0.2889  -1.0295e-003      2.731 
 210   27   28  4    -0.0726    -0.0687    -0.0714  +2.6861e-003      2.727 
   3    4    5  1    -0.1998    -0.2081    -0.2084  +3.4232e-004      2.693 
  54   30   38  1    +1.0780    +1.0796    +1.0943  -1.4659e-002      2.692 
 201   19   20  4    +0.1166    +0.1211    +0.1183  +2.8993e-003      2.670 
 292   75   77  4    -0.3103    -0.3031    -0.3121  +8.9824e-003      2.653 
 156  100  103  1    +0.1777    +0.1797    +0.1773  +2.3614e-003      2.647 
  14    3   12  1    -0.0193    -0.0176    -0.0211  +3.4954e-003      2.636 
 203   20   21  4    +0.1103    +0.1137    +0.1117  +1.9597e-003      2.636 
 138   92   94  1    +0.6595    +0.6777    +0.6626  +1.5096e-002      2.635 
  10    4   11  1    +0.9328    +0.9154    +0.9337  -1.8331e-002      2.634 
 158  103  104  1    +0.0584    +0.0626    +0.0593  +3.2848e-003      2.630 
 204   21   22  4    +0.0568    +0.0563    +0.0547  +1.5441e-003      2.590 
  36   30   17  1    +0.9016    +0.9040    +0.8945  +9.5015e-003      2.578 
 175   75  118  1    +0.2963    +0.2893    +0.2923  -3.0736e-003      2.566 
 176   76  118  1    -0.0684    -0.0716    -0.0728  +1.2776e-003      2.554 
 157  100  104  1    +0.0863    +0.0823    +0.0867  -4.4710e-003      2.534 
 114   76   77  1    -0.1666    -0.1667    -0.1614  -5.3064e-003      2.519 
 205   22   23  4    +0.0155    +0.0135    +0.0117  +1.7802e-003      2.500 
 275   66   67  4    +0.2346    +0.2399    +0.2356  +4.3642e-003      2.479 
 273   62   67  4    -0.2267    -0.2334    -0.2283  -5.0980e-003      2.439 
 225   34   36  4    +0.2505    +0.2533    +0.2483  +4.9927e-003      2.339 
 112   69   75  1    +0.4910    +0.4818    +0.4916  -9.8401e-003      2.313 
 270   64   65  4    -0.7768    -0.7826    -0.7894  +6.8798e-003      2.299 
 222   35   36  4    -0.0045    -0.0082    -0.0077  -4.9962e-004      2.293 
 223   35   37  4    -0.0575    -0.0546    -0.0580  +3.3475e-003      2.289 
 119   77   80  1    -0.3555    -0.3612    -0.3646  +3.4451e-003      2.275 
  82   54   59  1    -0.1679    -0.1742    -0.1684  -5.7958e-003      2.246 
 260   55   59  4    +0.0153    +0.0098    +0.0133  -3.4853e-003      2.227 
 181    5    6  4    +0.4271    +0.4181    +0.4244  -6.3110e-003      2.193 
 182    6    7  4    -0.5534    -0.5610    -0.5573  -3.6462e-003      2.158 
 103   68   69  1    -2.9764    -3.0395    -2.9978  -4.1665e-002      2.156 
 194   13   15  4    +0.0494    +0.0446    +0.0477  -3.1605e-003      2.144 
 111   70   75  1    +0.2402    +0.2460    +0.2402  +5.8145e-003      2.136 
 192   11   13  4    +0.3271    +0.3251    +0.3285  -3.3846e-003      2.132 
 191    7   12  4    -0.5700    -0.5743    -0.5682  -6.1308e-003      2.111 
 215   17   31  4    +0.1415    +0.1380    +0.1415  -3.5897e-003      2.096 
  92   64   61  1    +0.7178    +0.7075    +0.7030  +4.5156e-003      2.052 
  19   14   15  1    -0.2094    -0.2097    -0.2050  -4.6443e-003      2.036 
 312   91   92  4    +0.0777    +0.0756    +0.0784  -2.7410e-003      2.020 
 310   90   91  4    -0.0033    -0.0051    -0.0040  -1.1178e-003      2.019 
 309   89   90  4    -0.4680    -0.4771    -0.4703  -6.7527e-003      2.014 
  17   12   14  1    -0.1129    -0.1137    -0.1127  -1.0072e-003      2.003 
 202   15   19  4    +0.1669    +0.1690    +0.1721  -3.0991e-003      1.997 
  51   38   37  1    +1.4515    +1.4530    +1.4671  -1.4089e-002      1.992 
 324   94  100  4    -1.0190    -1.0066    -1.0196  +1.3055e-002      1.983 
 249   53   54  4    -0.1237    -0.1246    -0.1219  -2.6845e-003      1.955 
 226   34   37  4    +0.5393    +0.5297    +0.5333  -3.5316e-003      1.953 
 113   74   75  1    -0.1269    -0.1250    -0.1241  -8.8086e-004      1.950 
 117   77   78  1    +0.8668    +0.8505    +0.8557  -5.1875e-003      1.943 
 248   52   53  4    -0.0947    -0.0968    -0.0937  -3.0742e-003      1.938 
 147   92  100  1    +0.4208    +0.4140    +0.4222  -8.2236e-003      1.935 
 306   85   88  4    -0.1636    -0.1687    -0.1657  -3.0575e-003      1.932 
 281   24   70  4    +0.3783    +0.3810    +0.3735  +7.4346e-003      1.924 
 230   30   38  4    -0.4024    -0.4013    -0.3972  -4.1956e-003      1.921 
 268   64   61  4    +1.7796    +1.7574    +1.7736  -1.6185e-002      1.916 
 110   70   74  1    +0.2922    +0.2856    +0.2912  -5.6135e-003      1.914 
 308   88   89  4    -0.2159    -0.2210    -0.2184  -2.6071e-003      1.904 
 189    2   12  4    -0.1936    -0.2006    -0.1980  -2.5114e-003      1.901 
 178    1    3  4    -0.1789    -0.1832    -0.1848  +1.5815e-003      1.886 
 247   51   52  4    -0.0748    -0.0756    -0.0747  -9.5970e-004      1.885 
 177    1    2  4    -0.1580    -0.1646    -0.1612  -3.4435e-003      1.879 
 217   23   32  4    -0.2393    -0.2335    -0.2378  +4.2839e-003      1.876 
 227   38   37  4    +0.5985    +0.5835    +0.5883  -4.8597e-003      1.874 
 120   79   80  1    +0.1094    +0.1030    +0.1058  -2.7625e-003      1.863 
   4    3    5  1    -0.5487    -0.5603    -0.5515  -8.8141e-003      1.854 
 118   78   79  1    +0.3785    +0.3815    +0.3846  -3.1004e-003      1.847 
  11    5   11  1    +0.9324    +0.9475    +0.9347  +1.2830e-002      1.778 
 246   49   51  4    -0.1672    -0.1704    -0.1668  -3.5806e-003      1.769 
 141   80   96  1    -0.2417    -0.2396    -0.2448  +5.1928e-003      1.701 
 259   56   59  4    +0.0650    +0.0645    +0.0619  +2.5853e-003      1.670 
  57   40   42  1    +0.0697    +0.0716    +0.0686  +3.0240e-003      1.650 
 139   93   94  1    +0.6031    +0.5910    +0.5956  -4.5864e-003      1.638 
  58   41   42  1    -0.0006    -0.0023    -0.0009  -1.4467e-003      1.637 
 198   16   17  4    +0.0951    +0.0996    +0.0967  +2.9360e-003      1.636 
 137   92   93  1    +0.6969    +0.7018    +0.7086  -6.8582e-003      1.626 
  56   40   41  1    +0.2540    +0.2483    +0.2503  -2.0257e-003      1.626 
 196   12   16  4    +0.1470    +0.1426    +0.1409  +1.7148e-003      1.606 
  13    2   12  1    -0.1851    -0.1833    -0.1813  -2.0203e-003      1.582 
   2    1    3  1    -0.3006    -0.2943    -0.2965  +2.2201e-003      1.567 
  83   56   59  1    -0.2957    -0.2929    -0.2973  +4.4168e-003      1.563 
   1    1    2  1    -0.0474    -0.0525    -0.0508  -1.6388e-003      1.559 
 272   62   66  4    -0.2477    -0.2537    -0.2490  -4.7573e-003      1.500 
 121   68   81  1    +0.1088    +0.1107    +0.1105  +2.0768e-004      1.467 
  15    7   12  1    +0.2783    +0.2844    +0.2857  -1.2946e-003      1.426 
 295   77   80  4    -2.6899    -2.6578    -2.6820  +2.4204e-002      1.419 
 218   31   32  4    +0.1541    +0.1584    +0.1557  +2.7019e-003      1.417 
 122   81   80  1    +0.1086    +0.1053    +0.1050  +3.7040e-004      1.416 
 238   45   46  4    -0.0008    -0.0037    -0.0025  -1.1608e-003      1.395 
  75   54   55  1    +0.0234    +0.0264    +0.0239  +2.5368e-003      1.391 
 279   68   69  4    +3.1752    +3.1286    +3.1551  -2.6435e-002      1.382 
  27   20   21  1    -0.5298    -0.5335    -0.5315  -2.0111e-003      1.352 
  86   59   61  1    -0.3071    -0.3153    -0.3108  -4.4479e-003      1.327 
  97   62   67  1    -0.1236    -0.1185    -0.1169  -1.6047e-003      1.325 
 214   26   30  4    -1.3180    -1.3205    -1.3292  +8.6683e-003      1.324 
   6    6    7  1    +0.4103    +0.4120    +0.4132  -1.1425e-003      1.324 
 323   92  100  4    -0.2709    -0.2773    -0.2728  -4.4836e-003      1.322 
  25   19   20  1    -0.4028    -0.4100    -0.4081  -1.8618e-003      1.309 
  28   21   22  1    -0.6307    -0.6208    -0.6181  -2.7715e-003      1.299 
 333  100  104  4    +0.0618    +0.0621    +0.0643  -2.1581e-003      1.294 
 154   92  102  1    +0.5103    +0.5107    +0.5086  +2.1247e-003      1.286 
  85   59   60  1    -0.2495    -0.2552    -0.2516  -3.6076e-003      1.284 
 300   82   83  4    +0.2336    +0.2319    +0.2328  -8.8427e-004      1.283 
 206   23   24  4    +0.2891    +0.2950    +0.2944  +6.0779e-004      1.275 
 155  101  102  1    -0.4668    -0.4795    -0.4756  -3.8357e-003      1.274 
 153  100  101  1    -0.3119    -0.3095    -0.3071  -2.3964e-003      1.274 
 288   69   75  4    +0.0863    +0.0909    +0.0890  +1.8809e-003      1.268 
   5    5    6  1    +0.7225    +0.7121    +0.7179  -5.8001e-003      1.256 
 352   76  118  4    -0.0189    -0.0229    -0.0226  -2.8454e-004      1.254 
 184    8    5  4    -1.0839    -1.0873    -1.0822  -5.1576e-003      1.246 
 213    8   30  4    -0.3337    -0.3377    -0.3396  +1.9153e-003      1.245 
  99   66   67  1    +0.3194    +0.3247    +0.3218  +2.9494e-003      1.245 
 186    4   11  4    +0.1943    +0.1960    +0.1932  +2.8648e-003      1.236 
  94   64   65  1    -2.3134    -2.2909    -2.3054  +1.4494e-002      1.227 
 101   47   69  1    -0.6808    -0.6787    -0.6859  +7.1917e-003      1.213 
 208   26   25  4    -3.1662    -3.1878    -3.1717  -1.6110e-002      1.204 
  37    8   30  1    -0.6166    -0.6271    -0.6297  +2.5323e-003      1.193 
 351   75  118  4    +0.1072    +0.1110    +0.1106  +3.9916e-004      1.177 
  84   55   59  1    -0.1838    -0.1814    -0.1845  +3.0512e-003      1.175 
  81   51   58  1    +0.1164    +0.1134    +0.1123  +1.0974e-003      1.171 
  80   56   58  1    -0.0333    -0.0366    -0.0357  -9.1747e-004      1.171 
 239   46   47  4    +0.2080    +0.2027    +0.2052  -2.4362e-003      1.161 
 168   17  113  1    -0.8690    -0.8713    -0.8727  +1.3424e-003      1.147 
 345   32  113  4    -0.2418    -0.2473    -0.2440  -3.2590e-003      1.145 
 143   94   96  1    +0.4105    +0.4108    +0.4065  +4.2612e-003      1.137 
 278   49   69  4    +0.6867    +0.6776    +0.6844  -6.7799e-003      1.134 
  77   55   56  1    -0.0741    -0.0727    -0.0734  +6.1940e-004      1.128 
  62   45   46  1    -0.2340    -0.2274    -0.2297  +2.2736e-003      1.119 
 334  103  104  4    +0.0414    +0.0451    +0.0438  +1.3284e-003      1.114 
 241   47   49  4    -0.4485    -0.4421    -0.4393  -2.8512e-003      1.109 
